"Name","State","Notes","User","Tags","Created","Runtime","Sweep","hidden_size","input_size","lr","num_classes","num_epochs","optimizer","prefactor","use_mup","act mean(abs(a1))","act mean(abs(a2))","act mean(abs(a3))","act mean(abs(h1))","act mean(abs(h2))","act norm a1","act norm a2","act norm a3","act norm h1","act norm h2","epoch","grad mean(abs(grad_fc1.weight))","grad mean(abs(grad_fc2.weight))","grad mean(abs(grad_fc3.weight))","grad norm fc1.weight","grad norm fc2.weight","grad norm fc3.weight","test_acc","test_loss","train_loss","trainer/global_step","val_acc","val_loss"
"std_adam_w512_lr0.01563_e25_b128_1341","finished","-","","","2024-10-18T06:05:04.000Z","137","","512","3072","0.01563","10","25","adam","1.4142135623730951","false","87.53596496582031","870.2674560546875","2.3145289421081543","17.191076278686523","0.10511934757232666","15789.2607421875","250522.90625","86.98108673095703","6284.8349609375","484.2058715820313","0","0.000020645999029511582","0.000026423786039231345","0.003286219434812665","0.06617087870836258","0.633407711982727","4.128442287445068","0.3037000000476837","2.061803102493286","1.6091368198394775","0","0.3037000000476837","2.061802864074707"
"mup_adam_w512_lr0.007813_e25_b128_2048","finished","-","","","2024-10-18T06:01:49.000Z","142","","512","3072","0.007813","10","25","adam","1.4142135623730951","true","0.3157522678375244","0.4143199622631073","1.8445396423339844","0.1671835631132126","0.35511478781700134","58.74723052978515","75.34371185302734","47.642799377441406","42.99104309082031","71.66349792480469","0","0.002291311277076602","0.0006392875220626593","0.005566008388996124","3.676413059234619","0.446420282125473","0.5122703909873962","0.49869999289512634","1.4244019985198977","1.125574827194214","0","0.49869999289512634","1.424401879310608"
"std_adam_w1024_lr0.007813_e25_b128_3149","finished","-","","","2024-10-17T23:58:15.000Z","137","","1024","3072","0.007813","10","25","adam","1.4142135623730951","false","31.84670639038086","365.6014404296875","3.965265989303589","6.774764060974121","0.15711981058120728","8451.103515625","115376.84375","122.7240982055664","3548.144287109375","1021.833740234375","0","0.00005385742406360805","0.00006230066355783492","0.00385100650601089","0.16081593930721283","1.2247698307037354","7.904332160949707","0.4278999865055084","1.9263594150543213","0.9739283323287964","0","0.4278999865055084","1.926360011100769"
"std_adam_w512_lr0.007813_e25_b128_3335","finished","-","","","2024-10-18T05:58:42.000Z","136","","512","3072","0.007813","10","25","adam","1.4142135623730951","false","40.26031875610352","288.7326354980469","4.2704668045043945","8.750643730163574","0.28573304414749146","7304.53564453125","66425.375","125.6531219482422","3057.302490234375","894.2735595703125","0","0.00006381256389431655","0.0001148684386862442","0.004887595307081938","0.13137628138065338","0.723301887512207","5.071125030517578","0.4790000021457672","1.834400415420532","0.9187365770339966","0","0.4790000021457672","1.8344001770019531"
"std_adam_w2048_lr0.007813_e25_b128_7838","finished","-","","","2024-10-18T01:07:14.000Z","173","","2048","3072","0.007813","10","25","adam","1.4142135623730951","false","26.86251449584961","518.0953369140625","3.3209967613220215","5.298592567443848","0.068144291639328","10440.7890625","246997.96875","112.73306274414062","4262.4873046875","1026.2186279296875","0","0.000028685168217634786","0.000010687332178349608","0.0016295540845021603","0.16022087633609772","0.7116039395332336","6.013263702392578","0.43959999084472656","2.0005178451538086","1.163241624832153","0","0.43959999084472656","2.0005176067352295"
"std_adam_w4096_lr0.007813_e25_b128_2280","finished","-","","","2024-10-18T07:54:14.000Z","314","","4096","3072","0.007813","10","25","adam","1.4142135623730951","false","22.220605850219727","765.069091796875","4.124538421630859","4.273876667022705","0.03549126163125038","12510.8203125","585801.5625","139.6920166015625","5110.6357421875","1115.43896484375","0","0.000013351701454666909","0.000003468644308668445","0.0010134949116036296","0.10746368020772934","0.9328263401985168","13.919892311096191","0.39980000257492065","1.937546730041504","1.328718185424805","0","0.39980000257492065","1.9375468492507937"
"mup_adam_w1024_lr0.007813_e25_b128_5101","finished","-","","","2024-10-18T00:00:57.000Z","141","","1024","3072","0.007813","10","25","adam","1.4142135623730951","true","0.40018731355667114","0.497986912727356","1.911998271942139","0.20872309803962708","0.4226986765861511","104.73646545410156","127.6922607421875","49.09456634521485","75.98399353027344","120.82138061523438","0","0.0010021080961450934","0.0003778474638238549","0.006403065752238035","2.296966552734375","0.5270696878433228","0.835477888584137","0.5055000185966492","1.412015438079834","1.125748872756958","0","0.5055000185966492","1.412015438079834"
"std_adam_w9192_lr0.007813_e25_b128_6668","finished","-","","","2024-10-18T12:38:07.000Z","957","","9192","3072","0.007813","10","25","adam","1.4142135623730951","false","13.12451457977295","1019.6207885742188","4.673316955566406","2.603943347930908","0.018636923283338547","11239.830078125","1236183.875","201.17855834960935","4757.76318359375","1630.8109130859375","0","0.000009617891009838786","3.697686281611823e-7","0.0004296634579077363","0.10422677546739578","0.3823007047176361","8.89620304107666","0.375","1.9744056463241575","1.5296542644500732","0","0.375","1.9744056463241575"
"mup_adam_w4096_lr0.007813_e25_b128_1650","finished","-","","","2024-10-18T08:00:20.000Z","349","","4096","3072","0.007813","10","25","adam","1.4142135623730951","true","0.6199181079864502","0.7167741060256958","1.8860130310058592","0.3198760151863098","0.5878373980522156","323.68585205078125","368.1041259765625","48.17683410644531","233.1368408203125","342.3675842285156","0","0.0002120740682585165","0.00013176086940802634","0.00882348045706749","0.9669977426528932","0.7361618280410767","2.3474626541137695","0.5138000249862671","1.394298791885376","1.0510107278823853","0","0.5138000249862671","1.3942991495132446"
"mup_adam_w9192_lr0.007813_e25_b128_8458","finished","-","","","2024-10-18T12:54:57.000Z","1042","","9192","3072","0.007813","10","25","adam","1.4142135623730951","true","0.618173360824585","0.7187758684158325","1.907433032989502","0.31833213567733765","0.5912352204322815","484.4021606445313","552.8026123046875","48.73676300048828","348.59332275390625","514.523681640625","0","0.00009676679474068806","0.000058949321100953966","0.008747869171202183","0.6620590686798096","0.7390583157539368","3.4637961387634277","0.5156999826431274","1.3892062902450562","1.067721962928772","0","0.5156999826431274","1.3892064094543457"
